lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,shear_viscosity,T*_sim_std,P*_sim_std,TotEn_sim_std,shear_viscosity_std
13.0,6.0,0.4635019999999999,1.25,0.4635019999999999,1.2497580448275862,0.1585204403448276,-1.1770421344827586,0.5040727697619274,0.0053852925508862,0.0136732324297456,4.592571484251968e-05,0.0215594097820257
13.0,6.0,0.4677189999999999,1.31,0.4677189999999999,1.3101241,0.2291001334482758,-1.074719751724138,0.5026736015293809,0.0047990105536703,0.0130557083111757,3.261206032393116e-05,0.0039281028072686
13.0,6.0,0.5,1.3,0.5,1.2999785011494254,0.2517065270114942,-1.286652703448276,0.6126060804766293,0.0042036222208347,0.0139878872262361,2.5148918717489268e-05,0.0339498627106084
13.0,6.0,0.5,1.4,0.5,1.4001534448275863,0.3860035929885057,-1.0900754229885057,0.5408636560899838,0.003856795075249,0.0139018131070179,2.071530071900096e-05,0.0298375688938861
13.0,6.0,0.5,1.5,0.5,1.5001159827586208,0.520972144367816,-0.899318043908046,0.5523849629877519,0.0037273558114376,0.0139180205976429,1.716854004645992e-05,0.0455264451509548
13.0,6.0,0.5,1.6,0.5,1.6001112253269916,0.6549695539952438,-0.712071589155767,0.6151014315832793,0.0036595833448978,0.0140281108156333,1.509888658723435e-05,0.0223398305173843
13.0,6.0,0.5,1.7,0.5,1.7003823183908044,0.7896560265517241,-0.5264771611494253,0.6048337713191937,0.0036135496843968,0.0142486261593597,1.4048472663914e-05,0.0894352050460226
13.0,6.0,0.5,1.8,0.5,1.8002699678160918,0.9223672859770116,-0.3437722664367816,0.6260476826291087,0.0036970537264504,0.014481998047822,1.3155485442098623e-05,0.084974028758624
13.0,6.0,0.5,1.9,0.5,1.9000067091954025,1.0546327326436782,-0.1622715831034482,0.6086919776911234,0.0037515764449637,0.0148493855245607,1.2558450226442864e-05,0.089088756726045
13.0,6.0,0.5,2.0,0.5,1.99966098045977,1.1861712034482756,0.0181773763908045,0.6237856383316488,0.0038104940936838,0.0152821598254005,1.1993412398966158e-05,0.0911305778380086
13.0,6.0,0.5,2.4,0.5,2.3999100965517237,1.7048550620689655,0.7346977248275863,0.6456554291381641,0.0041494965853343,0.0169606030469664,1.2207624945374667e-05,0.051555401807854
13.0,6.0,0.5,2.8,0.5,2.800470514942529,2.2113794724137934,1.4442077022988506,0.7044431531176409,0.0046721916558778,0.0189247564905753,1.2566470688580988e-05,0.0903491315020229
13.0,6.0,0.5,3.8,0.5,3.800202968965517,3.430759706896552,3.196563631034483,0.8063457045010868,0.0058838716466138,0.0232764019906969,1.6904964553558226e-05,0.1162559068924994
13.0,6.0,0.5,4.6,0.5,4.600439385057471,4.36975408275862,4.587537572413793,0.8735336691109147,0.0070498607594573,0.0272676790696693,2.210183356321878e-05,0.0564698620918477
13.0,6.0,0.5,5.3,0.5,5.300199247126437,5.170918071264367,5.798340308045977,0.9362261269563786,0.0079590630212194,0.0301346053561698,2.8093185177170005e-05,0.0818109478878187
13.0,6.0,0.5,6.0,0.5,6.000881035632184,5.954702535632183,7.005688248275862,0.9082807613739144,0.0087579205823858,0.0326549673172533,3.456746684068204e-05,0.0771375322219568
13.0,6.0,0.5,7.2,0.5,7.199899506896552,7.265778255172415,9.063891318390803,0.962410689339415,0.0104082662284933,0.0382592421720969,4.881550693344566e-05,0.0373830443053697
13.0,6.0,0.5,10.0,0.5,9.999024117752237,10.208904026819924,13.837881821200511,1.1030733307829954,0.0138302696221211,0.0487313088490355,0.0001682205721733,0.174452299896368
13.0,6.0,0.51,1.21,0.51,1.2091504379310345,0.1399097673448275,-1.5320746,0.5697674184435656,0.0047749649153349,0.0152495229434887,3.576896853472331e-05,0.0041314368622094
13.0,6.0,0.51,1.26,0.51,1.2599607655172411,0.2097363527586206,-1.4274567,0.6124056510262178,0.0043210460075897,0.0146386633840072,2.7289404989815574e-05,0.0198931099199987
13.0,6.0,0.519118,1.18,0.519118,1.1801597275862068,0.107340289,-1.6478502931034484,0.5553487029016971,0.0046335911838797,0.0155739640096028,3.339402188275225e-05,0.0226702655474184
13.0,6.0,0.52,1.13,0.52,1.1297679448275864,0.0381635176800689,-1.7653880793103451,0.6416888654245274,0.0054572686844265,0.0167973966632763,4.6854864454865325e-05,0.0374371901896041
13.0,6.0,0.529573,1.25,0.529573,1.250395496551724,0.2227323055172413,-1.5641499620689658,0.6051816172990152,0.0039252644842247,0.0151747416055499,2.265946767994537e-05,0.0321672840900273
13.0,6.0,0.534394,1.31,0.534394,1.3098821551724138,0.3232458,-1.4749656275862069,0.5086265477632717,0.0037190864021747,0.0148985383019845,1.8018022033713903e-05,0.0195392531550733
13.0,6.0,0.55,1.1,0.55,1.09993961954023,0.0107160875132758,-2.0032782816091954,0.734949169138435,0.0047546477855731,0.0176778513979474,3.630032577804656e-05,0.0686018284340715
13.0,6.0,0.55,1.19,0.55,1.1899779896551723,0.1574598889655172,-1.810941324137931,0.7119787370644941,0.0038806667021292,0.0158302798437392,2.212663318141027e-05,0.0212214196531355
13.0,6.0,0.55,1.2,0.55,1.2000931333333331,0.173984686321839,-1.7901346045977011,0.6718523700097315,0.0037479185486138,0.0156621971035675,2.103744177362792e-05,0.0477398497745438
13.0,6.0,0.55,1.3,0.55,1.2997649735632184,0.3413912783908046,-1.5907621333333333,0.6203652753615264,0.0034661994712083,0.0152734226762981,1.63450302516961e-05,0.0737501044742154
13.0,6.0,0.55,1.4,0.55,1.4000243839080462,0.5101644279310344,-1.3954787436781608,0.6445127689280831,0.0034177030411154,0.0152212390602336,1.4206829274208164e-05,0.0523440750610825
13.0,6.0,0.55,1.5,0.55,1.4999460896551724,0.6778443671264368,-1.2040500586206897,0.7090226844580296,0.0034002605633781,0.0156346850489022,1.276374273075026e-05,0.0358138682896404
13.0,6.0,0.55,1.6,0.55,1.599926609195402,0.8444277491954023,-1.014855616091954,0.7243074275906536,0.003418597878623,0.0156960632117442,1.1767158002820418e-05,0.0493250421983601
13.0,6.0,0.55,1.7,0.55,1.6998425396551724,1.00945014182266,-0.8274466273891626,0.747330373910265,0.0035010240752379,0.0163333380880135,1.0777493297245224e-05,0.0229246717672899
13.0,6.0,0.55,1.8,0.55,1.7999395735632189,1.1741061620689657,-0.6408798722988505,0.744805270056294,0.0036169316545874,0.0165313233103399,1.0452378804990889e-05,0.0575244621705533
13.0,6.0,0.55,1.9,0.55,1.900138427586207,1.3375826942528737,-0.4549937493103447,0.711187995969253,0.0036003351080501,0.0171241909428607,1.100632172127226e-05,0.0581591568691793
13.0,6.0,0.55,2.0,0.55,1.9996660195402296,1.4990749563218393,-0.2711306336781608,0.6810029377989647,0.0037967217604365,0.0174047558720035,1.0346823631308514e-05,0.0586236692203485
13.0,6.0,0.55,2.4,0.55,2.3998553758620687,2.1326761252873565,0.4611089875862068,0.846810699855691,0.0043267439403475,0.0195454719253019,1.0326188419207565e-05,0.0727169933532552
13.0,6.0,0.55,2.8,0.55,2.7998902586206897,2.74856711954023,1.1863708988505748,0.862536175913685,0.004843166659378,0.0218012053696137,1.2159556346644663e-05,0.0649000541711527
13.0,6.0,0.55,3.8,0.55,3.8003482620689657,4.2256997413793105,2.9815183356321837,0.8455206786200594,0.0063125597691679,0.0273452511534385,1.7480600157427192e-05,0.0751462809021075
13.0,6.0,0.55,4.6,0.55,4.599946854022988,5.354653965517241,4.4029561,0.9228966954313376,0.0074387966290816,0.0311768493760361,2.400079097395216e-05,0.0644863304962748
13.0,6.0,0.55,5.3,0.55,5.299431797701149,6.3138942954022985,5.639574333333333,0.9075249423766706,0.0084099805461236,0.0348294535547361,3.0193473498786912e-05,0.1025005992173862
13.0,6.0,0.55,6.0,0.55,5.99966656091954,7.252009055172413,6.872261834482758,1.0030999037061956,0.009394265791897,0.0381754230665219,3.739020617890907e-05,0.0625219884157025
13.0,6.0,0.55,7.2,0.55,7.1997811333333335,8.817605125287356,8.974734473563219,1.1100206006634743,0.011063458317597,0.0441345471827809,5.2693089778588825e-05,0.1656878231817774
13.0,6.0,0.55,10.0,0.55,10.00022348045977,12.313756563218387,13.84275698850575,1.276068688385588,0.0148481076097586,0.0572455592358497,0.00018029380081,0.1320185656656465
13.0,6.0,0.552208,1.14,0.552208,1.1401533793103449,0.0780872863793103,-1.9286778344827589,0.6175308649232646,0.0042008625686127,0.0169960315690543,2.882426773382325e-05,0.048944372397098
13.0,6.0,0.574524,1.12,0.574524,1.120065979310345,0.0719099502413793,-2.105705406896552,0.707795631979858,0.0037280080454786,0.0166946037048919,2.1142104180624463e-05,0.0025621354052237
13.0,6.0,0.575775,1.18,0.575775,1.1801813,0.1865422496551724,-1.9894939620689651,0.7069731583603429,0.0034666962898794,0.0160539374962202,1.7615492134896915e-05,0.0070693265784815
13.0,6.0,0.59,1.06,0.59,1.0600514620689654,-0.0192287867607586,-2.3277037,0.780962523008909,0.003802798210894,0.0179523031682716,2.3403114335628936e-05,0.0316553479387342
13.0,6.0,0.591523,1.13,0.591523,1.1300817689655172,0.1227208563793103,-2.1899299103448273,0.7801529024411489,0.0033348791243141,0.0168287173313266,1.6360637793502293e-05,0.0662364935283553
13.0,6.0,0.595645,1.25,0.595645,1.2499596241379312,0.3786250579310344,-1.973177044827586,0.7848448890595108,0.0031397477444361,0.0163057479921044,1.2341777828289489e-05,0.009388695055387
13.0,6.0,0.6,1.1,0.6,1.1001947620689654,0.079022111505747,-2.304633132183908,0.8156373140427069,0.0032807313571274,0.0169942755250068,1.6122503496866503e-05,0.0565999321054686
13.0,6.0,0.6,1.2,0.6,1.2001173356321837,0.2896034899999999,-2.100451268965517,0.8269459944574595,0.0031073957833588,0.0162688829281931,1.287043575899164e-05,0.0839856654230924
13.0,6.0,0.6,1.3,0.6,1.3000731908045975,0.500268272183908,-1.900949124137931,0.8362954905826437,0.0030410940985012,0.0164285580442717,1.1169056181868908e-05,0.0528597973347023
13.0,6.0,0.6,1.4,0.6,1.3999025367816094,0.7091136834482759,-1.704778033333333,0.8128091972333517,0.0030933418553851,0.0165759576065947,1.0219324752641782e-05,0.0612107801667172
13.0,6.0,0.6,1.5,0.6,1.5001778781609196,0.9168187806896552,-1.50970134137931,0.8503589370857696,0.0031953076796331,0.017204602168934,9.71692941397718e-06,0.0793815450419225
13.0,6.0,0.6,1.6,0.6,1.6000781459770117,1.122102708045977,-1.3167885712643677,0.8674387872417885,0.0032935743808633,0.0173251061380401,9.580433388302122e-06,0.1045844333314805
13.0,6.0,0.6,1.7,0.6,1.700062781609195,1.3253002425287357,-1.1249516494252876,0.8267510690904467,0.0034569678646697,0.0179088075074106,9.532342012229956e-06,0.0685753045539476
13.0,6.0,0.6,1.8,0.6,1.8001255379310344,1.5256469057471265,-0.9341172572413792,0.8470201453989897,0.0035690202523486,0.0185182803632734,8.614955928392642e-06,0.0515313552072442
13.0,6.0,0.6,1.9,0.6,1.8999646988505747,1.7240080425287354,-0.7443906922988506,0.9280605673586764,0.0037550131896103,0.0190950062709049,8.87404271877792e-06,0.0543053743009812
13.0,6.0,0.6,2.0,0.6,1.9999933862068968,1.9215812655172413,-0.554811228045977,0.8666426821183845,0.0038810610342954,0.0198905377371045,9.071882886304023e-06,0.0740814372506066
13.0,6.0,0.6,2.4,0.6,2.4000160862068967,2.6905713563218394,0.1968644490804597,0.9177862343271668,0.0044422185950601,0.0218782195951307,1.0188538309349536e-05,0.0301145986848519
13.0,6.0,0.6,2.8,0.6,2.80023860229885,3.434573405747126,0.9421309833333332,0.8938579572958463,0.0051514834661,0.0250174016260877,1.1976073316214187e-05,0.0587054940090124
13.0,6.0,0.6,3.8,0.6,3.7994423804597703,5.203788644827585,2.781954777011494,0.92258409916719,0.0067203556682317,0.03115945765829,1.8964404038458225e-05,0.0822217872069719
13.0,6.0,0.6,4.6,0.6,4.600254589655171,6.5543735494252875,4.24150936091954,1.10994980338639,0.0078075846792246,0.0355912680458674,2.543489556141656e-05,0.0835041119322495
13.0,6.0,0.6,5.3,0.6,5.298955371264367,7.694360757471264,5.506603517241379,1.0104640496834754,0.0088680012683133,0.0397004760689327,3.270262678874457e-05,0.1040853700170019
13.0,6.0,0.6,6.0,0.6,5.998589920689655,8.805875890804597,6.76663117816092,1.271106404064113,0.009941520149774,0.0437554015905285,4.020985818821027e-05,0.0904425314200027
13.0,6.0,0.6,7.2,0.6,7.198840856321839,10.658121551724138,8.916264055172414,1.2020625298244365,0.0117422124077122,0.0504547137480409,5.665387024492647e-05,0.1463422871747452
13.0,6.0,0.6,10.0,0.6,10.000215171264369,14.77633312643678,13.886197540229883,1.4091457836543655,0.0157501410766641,0.0654197522542486,0.0001887895949612,0.199578963363874
13.0,6.0,0.601068,1.31,0.601068,1.309889872413793,0.5249551589655173,-1.8883397310344825,0.7559359186484108,0.0029998261794414,0.0162714864506642,1.0659362549770068e-05,0.0553275531755985
13.0,6.0,0.617354,1.07,0.617354,1.0698340724137934,0.0519357745517931,-2.477217010344828,0.891169475545548,0.0030915705646689,0.0174255092285682,1.4476964724851105e-05,0.0255352374176421
13.0,6.0,0.62,1.12,0.62,1.1201146413793104,0.174690308275862,-2.389738696551724,0.8747960936275332,0.0029116200525601,0.0167455466985913,1.218282265407072e-05,0.021793049449131
13.0,6.0,0.62535,1.06,0.62535,1.0598734827586207,0.04962102474,-2.5483749517241376,0.8994694386509614,0.0030194977425892,0.0175435519499855,1.3800096001986817e-05,0.0100178383556883
13.0,6.0,0.63,1.0,0.63,1.000085857241379,-0.081635958,-2.7049014965517237,0.8525680617392535,0.0030672464825617,0.0180082458195459,1.5782509449548837e-05,0.0366664276360582
13.0,6.0,0.630212,1.09,0.630212,1.0899144689655174,0.1356090873103448,-2.516822234482758,1.0802254475667732,0.0028673723106088,0.0164882894629896,1.2140953130648707e-05,0.0585998670639159
13.0,6.0,0.632432,1.18,0.632432,1.180009548275862,0.3638835510344828,-2.346200148275862,1.0656391419409237,0.0028568555979673,0.0168661539567463,1.05560518941069e-05,0.0260904709814184
13.0,6.0,0.63676,1.13,0.63676,1.1298523965517242,0.2578393337931035,-2.4764448965517243,0.8721168837528547,0.0027665507247684,0.0168309090424902,1.0900613536760876e-05,0.0068205712564177
13.0,6.0,0.65,0.9,0.65,0.8998722921839081,-0.2933472644827585,-3.0523855620689653,0.9870572692287588,0.0035664263148272,0.0213462097423262,2.1682791304874297e-05,0.0282174924028902
13.0,6.0,0.65,1.1,0.65,1.099938964367816,0.2355166109195401,-2.622867636781609,1.002221017420355,0.0027275760875759,0.0170982749950984,9.81882445925282e-06,0.1081452162299482
13.0,6.0,0.65,1.2,0.65,1.1998665103448276,0.499928086551724,-2.4173030390804597,0.9353321533929114,0.0027608338941007,0.0172173233720722,9.018609883277082e-06,0.1185288036555943
13.0,6.0,0.65,1.3,0.65,1.3000960333333331,0.7609414682758621,-2.213879471264368,0.9779468910975878,0.0028789306565437,0.0175164798810449,8.47351543193164e-06,0.0411974039934972
13.0,6.0,0.65,1.4,0.65,1.400148108045977,1.0186233050574711,-2.012532316091954,1.1165942828849444,0.0030186906638024,0.0179613391792424,8.356145894030275e-06,0.1427932451201777
13.0,6.0,0.65,1.5,0.65,1.4998405080459771,1.2714996471264366,-1.8135001333333336,1.0238109889096596,0.0031837183589889,0.0186585246381917,8.051555787228318e-06,0.0571930770717137
13.0,6.0,0.65,1.6,0.65,1.5998165425287356,1.522204564367816,-1.6148460137931038,1.0010766759218563,0.0032972279805678,0.0192440917874925,8.123849851654404e-06,0.0863862818673262
13.0,6.0,0.65,1.7,0.65,1.700010812643678,1.7693532931034484,-1.4169663620689652,1.057626698765879,0.0034760952634933,0.019711621837605,8.484192131473864e-06,0.0973001436428537
13.0,6.0,0.65,1.8,0.65,1.8001721563218391,2.0128608103448276,-1.22008213908046,0.9925359383628284,0.0036298705249799,0.0204291843143978,8.558144492978714e-06,0.0538544254767685
13.0,6.0,0.65,1.9,0.65,1.9001485586206897,2.254096285057471,-1.024046249425287,1.0459356723917694,0.0038046312485631,0.0211649217009115,8.710620789680484e-06,0.0607056285371855
13.0,6.0,0.65,2.0,0.65,2.0001332471264366,2.4909482149425286,-0.8290631432183909,0.9853833923942484,0.0039860897294763,0.0220300405811511,8.433537287688016e-06,0.0764629781143235
13.0,6.0,0.65,2.4,0.65,2.3998038643678163,3.416298235632184,-0.0545256726206896,1.0714272301085108,0.004722376959846,0.0249601666256024,1.0349992799563224e-05,0.0691750821330945
13.0,6.0,0.65,2.8,0.65,2.800239736781609,4.30668057816092,0.7136244688505748,1.0478975580876793,0.0053802407688732,0.0279939923054441,1.2586784560032647e-05,0.0792170458498743
13.0,6.0,0.65,3.8,0.65,3.80046075862069,6.416323105747127,2.60906557816092,1.092115710902946,0.0069424689539461,0.0344204362663512,2.0713182669545136e-05,0.1085669094096787
13.0,6.0,0.65,4.6,0.65,4.599967414942529,8.014347948275864,4.106293414942529,1.3121312789529944,0.0082013285970342,0.0397235478664788,2.784460797651309e-05,0.1597492053575639
13.0,6.0,0.65,5.3,0.65,5.3002146954023,9.361228828735632,5.406690290804598,1.2343011858119004,0.0094191021643872,0.0446600980884585,3.495773082469675e-05,0.0986186511423121
13.0,6.0,0.65,6.0,0.65,6.0006298321839076,10.670202172413791,6.699246725287357,1.2947353433750224,0.0104928066798002,0.0493486543101138,4.377379434650632e-05,0.1878685724971703
13.0,6.0,0.65,7.2,0.65,7.2002831827586204,12.845028137931031,8.899462135632184,1.393186952773437,0.0123928904888959,0.0570401130856139,6.08875818729195e-05,0.2109090085482058
13.0,6.0,0.65,10.0,0.65,10.001083970114944,17.655101827586204,13.976936103448276,1.455068980535217,0.0166069111176684,0.0740747971991826,0.000199423182029,0.1129163907906287
13.0,6.0,0.66,1.06,0.66,1.0601011,0.1696173568965517,-2.770494562068965,1.0091602418148609,0.0026123758573784,0.0173180461708826,9.727998368310209e-06,0.0085666402255833
13.0,6.0,0.661412,1.01,0.661412,1.010187968965517,0.0353731362867413,-2.884613551724138,1.0110542512224676,0.0026459702539438,0.0169384755735209,1.0331137631162224e-05,0.07004078034183
13.0,6.0,0.661717,1.25,0.661717,1.2498141620689656,0.7048174665517241,-2.3893430931034483,1.2972026412479454,0.0028337822894676,0.0180131196479907,8.387700675209196e-06,0.0431731046630201
13.0,6.0,0.667742,1.31,0.667742,1.3099061413793105,0.9140228234482756,-2.304079555172413,1.0444417796417882,0.0028965522749925,0.0177746591006812,7.956551824883737e-06,0.1238081989779263
13.0,6.0,0.67439,0.99,0.67439,0.9897118513793104,0.0281215797974551,-3.0126485896551727,1.0675207660299633,0.0024852734004059,0.0174748051399285,9.660174350850916e-06,0.0813563271167128
13.0,6.0,0.675493,1.09,0.675493,1.090006548275862,0.3330061131034482,-2.8075623896551725,1.2704956498827005,0.0025060284231194,0.0168723168942939,8.313030820780594e-06,0.0397015938538662
13.0,6.0,0.68,0.93,0.68,0.9300051941379308,-0.1309757646206896,-3.1779557965517244,0.9439618789305924,0.0025103180302924,0.0177624538705502,9.884813762786443e-06,0.0269108201188207
13.0,6.0,0.681998,1.13,0.681998,1.1300210586206898,0.4926448796551723,-2.765378210344828,1.3085085837000223,0.0025975578820662,0.0173356598806452,8.142650428743862e-06,0.0553126422303645
13.0,6.0,0.686823,1.02,0.686823,1.0199199655172415,0.1806438944827586,-3.0290441344827586,1.1064679743389596,0.0024978430016241,0.017164144025664,8.225175928037947e-06,0.1790985605030925
13.0,6.0,0.689089,1.18,0.689089,1.1796887206896551,0.6954157927586206,-2.706297465517241,1.183215105079826,0.0027229135898871,0.0179085136900459,7.545916744316343e-06,0.0127995531705891
13.0,6.0,0.7,0.9,0.7,0.900047000229885,-0.1465547810919539,-3.374636090804598,1.2390157152075914,0.0023403200579688,0.0173726933127329,8.701831269472848e-06,0.1389354854855452
13.0,6.0,0.7,1.1,0.7,1.099971404597701,0.5234221170114942,-2.9435390597701145,1.3170056145507878,0.0025613001616378,0.0175705689601722,7.721773849583659e-06,0.1167284402535104
13.0,6.0,0.7,1.2,0.7,1.1998338977011496,0.8482283467816092,-2.732215668965517,1.2089503853037522,0.002726242961294,0.0183406306669428,7.499182401964641e-06,0.0804601437975926
13.0,6.0,0.7,1.3,0.7,1.299890216091954,1.167722808045977,-2.522444828735632,1.1940557260717202,0.0028810149745168,0.0186136243301757,7.227524780991877e-06,0.2056469345564255
13.0,6.0,0.7,1.4,0.7,1.4001952183908046,1.481415855172414,-2.3137204597701153,1.253168487673957,0.0030684313481881,0.0195423001813847,7.767197059778706e-06,0.1283647169426301
13.0,6.0,0.7,1.5,0.7,1.499980032183908,1.788838051724138,-2.1071954413793104,1.2733354631564058,0.0032441999921086,0.0202226325308124,7.516451580402682e-06,0.1125309975737503
13.0,6.0,0.7,1.6,0.7,1.6001522459770114,2.0917781942528735,-1.9011100057471264,1.183552096800625,0.0034432349991972,0.0211367575915618,7.80501114333493e-06,0.061018558071991
13.0,6.0,0.7,1.7,0.7,1.699802216091954,2.3878554655172413,-1.6971540482758622,1.1959478423126986,0.0035739461276635,0.0215460029922221,8.416003736433552e-06,0.1229863045027318
13.0,6.0,0.7,1.8,0.7,1.7999069298850574,2.6813624126436784,-1.4930621747126436,1.2422255462465854,0.0038449281044266,0.0229749129647043,8.115948275617509e-06,0.09078980660761
13.0,6.0,0.7,1.9,0.7,1.9001049264367815,2.9707954126436777,-1.2897238022988506,1.3110590363829568,0.004031784355193,0.0237135026412601,8.87657000398534e-06,0.0971731355081026
13.0,6.0,0.7,2.0,0.7,2.0002165482758625,3.2559047816091953,-1.0872756827586207,1.1874094140434897,0.0041746410114725,0.0241687330360154,9.136984777090606e-06,0.0768618972006557
13.0,6.0,0.7,2.4,0.7,2.4001466931034487,4.3599250517241375,-0.2852514759770114,1.319505052656931,0.0048506778197612,0.0272882692639832,1.060455315828744e-05,0.1417548293328358
13.0,6.0,0.7,2.8,0.7,2.8001512183908046,5.418542713793103,0.5083709694252874,1.223523527824287,0.0056242427085171,0.0309312546297739,1.3249366580576802e-05,0.111159482119981
13.0,6.0,0.7,3.8,0.7,3.799485870114942,7.910683375862069,2.4621914781609195,1.2633012456637849,0.0073228266450373,0.0386282465903228,2.2174157993677357e-05,0.1518097404745756
13.0,6.0,0.7,4.6,0.7,4.600044095402299,9.788997285057471,4.004658798850574,1.2476599073677284,0.0087196858611324,0.044809668021554,2.959071374426587e-05,0.1134836054289854
13.0,6.0,0.7,5.3,0.7,5.300874440229886,11.371442609195402,5.342984045977011,1.4712753188127428,0.0100374157564147,0.0507752417913629,3.838480337620374e-05,0.1321059448644936
13.0,6.0,0.7,6.0,0.7,5.999423575862068,12.901294620689656,6.667384755172415,1.4375964146016134,0.0112046406700741,0.0557500014056758,4.701998844065623e-05,0.1003840084745525
13.0,6.0,0.7,7.2,0.7,7.20057937816092,15.438531885057472,8.925652486206896,1.5472698141632386,0.0131395145078101,0.0644912117680356,6.563981041637721e-05,0.0781328232331191
13.0,6.0,0.7,10.0,0.7,9.999745619540228,21.024738448275865,14.119601206896553,1.6446513173466666,0.0177860220649301,0.0842973441120913,0.0002158138197055,0.1275106168755049
13.0,6.0,0.706407,0.9399999999999998,0.706407,0.940050293448276,0.0235662322172413,-3.3292655310344834,1.3279449305796738,0.0023768001588829,0.0174403838850466,7.964265804305694e-06,0.0451869561222882
13.0,6.0,0.71,0.8699999999999999,0.71,0.8699332027586205,-0.2055397710344827,-3.5073708655172418,1.3287857741329852,0.0022431266719073,0.0169760403236853,8.666277411261647e-06,0.0202624628855705
13.0,6.0,0.71,0.99,0.71,0.9899757572413792,0.2202625465517241,-3.2442334379310354,1.243721345796621,0.0023850084334648,0.0171479307504427,7.653766432039629e-06,0.0712181821652768
13.0,6.0,0.71193,0.93,0.71193,0.9302262337931037,0.0206056640430689,-3.387283282758621,1.267669280037094,0.0022774716236912,0.0170915609414777,7.606848141341196e-06,0.0081537942341922
13.0,6.0,0.720774,1.09,0.720774,1.0900292862068963,0.657336114137931,-3.0967125034482756,1.3149792361578665,0.0025638634921468,0.0176207450173249,7.14567692355114e-06,0.0118762300881056
13.0,6.0,0.727236,1.13,0.727236,1.129760120689655,0.8620542810344827,-3.051106444827586,1.4686826550913863,0.0026391314580036,0.0181374658155923,6.9998810519547955e-06,0.0573078964196208
13.0,6.0,0.727788,1.25,0.727788,1.2500439344827587,1.301071427586207,-2.7951812379310343,1.3258179896240911,0.0028490220423827,0.0188166928148668,6.81535478982559e-06,0.0341977494405322
13.0,6.0,0.734416,1.31,0.734416,1.3099253931034482,1.5961383068965518,-2.7061084758620684,1.409631905854828,0.0029281856288281,0.0192957291839912,6.769840345448342e-06,0.025621938084894
13.0,6.0,0.737764,1.02,0.737764,1.020008096551724,0.5509535875862069,-3.3571394344827583,1.5725424468101423,0.0024629416232322,0.0176701698452418,6.896278616126103e-06,0.0132015060748435
13.0,6.0,0.74,0.93,0.74,0.929983055172414,0.2133518210344827,-3.5716902551724123,1.601511916617944,0.0022862315060371,0.0172875827064114,6.93962462464787e-06,0.0725313957019258
13.0,6.0,0.740119,0.8800000000000001,0.740119,0.8800871065517242,0.0121248021578034,-3.6846425137931034,1.5006447802540372,0.0022055822353568,0.0171138463993692,7.287863345884405e-06,0.0229996910226175
13.0,6.0,0.745745,1.18,0.745745,1.1799896344827585,1.2576985413793105,-3.054545975862069,1.504770694203573,0.0027764881625752,0.0188363149728334,7.0169142306857645e-06,0.0147731382030735
13.0,6.0,0.75,0.7,0.75,0.7001005568965516,-0.6971346455172414,-4.1662779091954025,1.655526817341911,0.0019485515999969,0.0181656445678889,8.362029228687833e-06,0.1250703131667322
13.0,6.0,0.75,0.8,0.75,0.7998886262068966,-0.25744867,-3.933119827586207,1.592041931681893,0.0020732007762666,0.0171140302168703,7.546882172627662e-06,0.2078152608121137
13.0,6.0,0.75,0.9,0.75,0.8999392390804598,0.1720408236781609,-3.7044525379310342,1.5692497577948692,0.0022178857967979,0.0171636366987604,7.028326131915182e-06,0.086185752666748
13.0,6.0,0.75,1.0,0.75,0.9999100708045976,0.5888817100000001,-3.4793568022988506,1.5390855108392805,0.0023961948386304,0.0177999706010987,6.945175214607248e-06,0.0811922467991961
13.0,6.0,0.75,1.1,0.75,1.1001681045977014,0.9953189666666664,-3.256206211494254,1.746829764606531,0.0026210907537443,0.018354139872588,6.763181567783605e-06,0.1831085704347778
13.0,6.0,0.75,1.2,0.75,1.1999745597701148,1.3892204701149424,-3.0361630287356323,1.505792316561248,0.0028051810210755,0.0192042518042047,6.948925556088494e-06,0.1817153294101738
13.0,6.0,0.75,1.3,0.75,1.2998877770114945,1.77467911954023,-2.8175489367816096,1.478224054322998,0.0029508349722432,0.0197856130999104,6.9759899969681954e-06,0.1400110638367255
13.0,6.0,0.75,1.4,0.75,1.3999828333333333,2.1518199747126436,-2.600248712643678,1.641465822197176,0.0031870733520306,0.0210190811590152,7.238269623235242e-06,0.2141912238061998
13.0,6.0,0.75,1.5,0.75,1.5000158011494251,2.5216718264367817,-2.3843322344827587,1.590159729669403,0.0034142976386822,0.0220188209480871,7.535687874651062e-06,0.0884201098603885
13.0,6.0,0.75,1.6,0.75,1.599991640229885,2.8832099183908046,-2.169999042528736,1.5104828411732067,0.0036129951400162,0.0229576929771693,7.885717832001526e-06,0.1288897882965297
13.0,6.0,0.75,1.7,0.75,1.7000917057471263,3.2382190563218396,-1.95669203908046,1.474265089199529,0.0037239552466458,0.0236241102469483,8.139438616087157e-06,0.184563412478215
13.0,6.0,0.75,1.8,0.75,1.800037196551724,3.5881888609195403,-1.744425375862069,1.6194355800244895,0.0039823052624618,0.0248207959785579,8.623565928654081e-06,0.078766697115301
13.0,6.0,0.75,1.9,0.75,1.9000432022988505,3.931397647126437,-1.533277827586207,1.4578224821167538,0.0041694830245136,0.0255379107094705,8.994455893981892e-06,0.0638125369546133
