lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,self_diffusivity,T*_sim_std,P*_sim_std,TotEn_sim_std,self_diffusivity_std
7.0,6.0,0.01,3.72,0.01,3.720124327586207,0.0368696534482758,5.486077958620689,47.66008440620626,0.0015145284671076,4.600798787641599e-05,1.8651642418708655e-05,0.2118538331901946
7.0,6.0,0.01,4.17,0.01,4.1700714896551725,0.0414361533448275,6.163485510344827,52.10027100450513,0.0015193110133856,4.9283893220059646e-05,1.806378535572236e-05,0.2171691942605543
7.0,6.0,0.01,4.62,0.01,4.619675817241379,0.0459974624827586,6.840075975862068,56.36548360451658,0.001502715624253,5.3195589942028864e-05,1.8099970654201076e-05,0.1333352013629184
7.0,6.0,0.01,5.07,0.01,5.069924268965518,0.0505621048965517,7.517450103448276,61.76716523084222,0.0015028677370443,5.5452982083584896e-05,1.78140423651381e-05,0.1428419008527253
7.0,6.0,0.01,5.52,0.01,5.520485144827586,0.0551298454482758,8.195194606896552,64.83753992256473,0.0015627837819341,6.053782157136276e-05,1.7393562008306356e-05,0.1446263189047583
7.0,6.0,0.01,5.97,0.01,5.970518706896551,0.0596896456896551,8.871959655172413,68.92321637504374,0.001584220487682,6.173420939727915e-05,1.7791626414528795e-05,0.2445114027164519
7.0,6.0,0.01,6.409999999999999,0.01,6.409448524137931,0.0641352228965517,9.531990293103448,73.30744131582755,0.0015985311776576,6.581898420812998e-05,1.7529857858637636e-05,0.3100906409290337
7.0,6.0,0.01,6.860000000000001,0.01,6.86009861724138,0.0686945925517241,10.2095085862069,76.60852665484632,0.001633202766981,6.595297000807654e-05,2.8020858097777607e-05,0.2550004890691879
7.0,6.0,0.01,7.31,0.01,7.310726541379312,0.0732564273793103,10.886914793103449,81.06781940868267,0.0016887429586176,7.183930806696361e-05,3.5509283736468635e-05,0.3489710745439402
7.0,6.0,0.01,7.76,0.01,7.759269168965519,0.0777941833103448,11.561197344827583,85.68573738661532,0.0017407238304857,7.503871603269896e-05,1.607969086240552e-05,0.379601039252429
7.0,6.0,0.01,8.21,0.01,8.209163906896551,0.0823494115862069,12.237599827586209,86.91952713676122,0.0018399789314133,8.10598920696717e-05,4.9108574159601145e-06,0.162192383526643
7.0,6.0,0.01,8.66,0.01,8.66006352413793,0.0869103380344827,12.915276000000002,91.44956463589352,0.0017995683418749,8.027049457302765e-05,4.27156784151699e-05,0.2309093506182197
7.0,6.0,0.01,9.1,0.01,9.100426072413793,0.0913616301724138,13.577099724137932,95.1574304479332,0.0018868170281419,8.288091281371964e-05,5.866730537283055e-06,0.2863034388498657
7.0,6.0,0.01,9.55,0.01,9.550888544827586,0.0959243005862068,14.254310965517243,96.63889148993852,0.0019607420277724,8.795991974499826e-05,3.1251334855028033e-05,0.3648730318533598
7.0,6.0,0.01,10.0,0.01,10.000836806896553,0.100474778275862,14.930500655172413,101.87830138907424,0.0020281436559463,8.973665898222007e-05,1.2715953431964658e-05,0.1635026436903373
7.0,6.0,0.017583,1.35,0.017583,1.350219979310345,0.0212541279310344,1.7999999206896553,10.588846572339309,0.003064247210796,6.623024182277155e-05,3.400729259809479e-05,0.0368142568377864
7.0,6.0,0.019873,1.38,0.019873,1.3804520068965516,0.0243015653448275,1.818496372413793,9.659642918227927,0.0032854488117148,8.025308541683676e-05,3.526002455862371e-05,0.0173342668794082
7.0,6.0,0.02,1.04,0.02,1.040567148275862,0.0170251194482758,1.2566472931034482,6.855752178676466,0.0043296910673013,7.984057373232792e-05,4.670535763589813e-05,0.0218294597049472
7.0,6.0,0.02,1.38,0.02,1.3798130172413794,0.0244250996206896,1.816008520689655,9.487833308252709,0.0031974218388739,8.02486709284475e-05,3.695626270463826e-05,0.0276208800226158
7.0,6.0,0.02,1.43,0.02,1.4299966896551726,0.0254938805517241,1.895666693103448,9.943886204008509,0.0031701133798679,8.289537478524076e-05,3.5903490958554795e-05,0.0208707907803292
7.0,6.0,0.02,2.66,0.02,2.659855106896552,0.0512043346551724,3.7870517482758617,17.838627373515887,0.0023552749884939,0.0001076734428842,2.838310474872775e-05,0.0573272288212253
7.0,6.0,0.02,3.88,0.02,3.879733048275862,0.0764087393448275,5.635038503448276,24.66722700308132,0.0020761352017811,0.0001341953378981,2.6686023135877035e-05,0.0425697837548594
7.0,6.0,0.02,5.1,0.02,5.100370155172413,0.1015311172413792,7.478174062068964,30.783832370687215,0.0021544711949245,0.0001598602832304,2.5681123805200385e-05,0.0822954187954414
7.0,6.0,0.02,6.33,0.02,6.330017013793104,0.12678263,9.332785727586208,36.02403804079058,0.0022888011430562,0.0001859482730726,2.428675415577452e-05,0.0743241816054841
7.0,6.0,0.02,7.55,0.02,7.548906941379312,0.1517731555172413,11.169902793103448,41.12941899130415,0.0023863499205775,0.0002123925119149,2.187625411227878e-05,0.0795844365428623
7.0,6.0,0.02,8.78,0.02,8.780165286206897,0.176982504137931,13.02494503448276,46.329994108092926,0.0025892515285127,0.0002311328617395,4.983067760312458e-05,0.0506418760735893
7.0,6.0,0.02,10.0,0.02,9.9989976,0.2019236293103448,14.861009655172412,51.62355991431133,0.0028441464306427,0.0002516403532246,3.7190276301680586e-05,0.1300274872286127
7.0,6.0,0.025,1.7100000000000002,0.025,1.7096728586206893,0.0384030246551724,2.2749644896551726,9.516210674690512,0.003160227864012,0.0001228357912274,3.691793145900391e-05,0.024435265266516
7.0,6.0,0.025,2.15,0.025,2.150211355172414,0.0500448213448275,2.9570366,11.930200811976182,0.0027965029395018,0.0001354188974824,3.3999147768478745e-05,0.0134151639890733
7.0,6.0,0.025,2.58,0.025,2.5799186862068963,0.0613191950344827,3.614901313793104,13.982358429974632,0.0025481025476739,0.0001466089934032,3.214153788316651e-05,0.0668487378808705
7.0,6.0,0.025,3.02,0.025,3.01987255862069,0.0728012048275862,4.284859937931034,16.025975378214756,0.0025117088218183,0.0001628284119113,3.073543105563451e-05,0.0569887196374928
7.0,6.0,0.025,3.46,0.025,3.4602416931034483,0.0842754624137931,4.953901827586206,18.001259659938036,0.0023870081255118,0.0001733810832492,3.138360390998296e-05,0.0212315316500667
7.0,6.0,0.025,3.89,0.025,3.8897173482758616,0.0954284970689655,5.604682851724138,19.751343023575807,0.00234798829208,0.0001879526553056,2.8971779404378345e-05,0.0641719967794316
7.0,6.0,0.025,4.33,0.025,4.329507396551724,0.1068348068965517,6.270262765517242,21.600428340976823,0.0023187611062682,0.0001997275100112,2.7979077037806396e-05,0.0584304755133575
7.0,6.0,0.025,4.77,0.025,4.769932358620689,0.1182438093103448,6.9363058172413785,23.236501827990136,0.0023681078582337,0.0002189816702457,2.8035378636760775e-05,0.0623787359900177
7.0,6.0,0.025,5.2,0.025,5.200167793103448,0.1293680324137931,7.5865701103448275,24.698131242922862,0.0023843575464328,0.0002293746368424,2.842396154802949e-05,0.0493366026670026
7.0,6.0,0.025,5.64,0.025,5.639842286206896,0.140744948275862,8.25079072413793,26.13554687377473,0.0025000215068028,0.0002455779044512,2.7525768355080835e-05,0.0914347134565356
7.0,6.0,0.025,6.07,0.025,6.0695028448275865,0.1518335227586207,8.89951582413793,27.973393810484605,0.0024726371908418,0.000248569239757,2.8069606910797556e-05,0.0694636444386986
7.0,6.0,0.025,6.51,0.025,6.509326148275863,0.1631854710344827,9.563551448275865,29.221917987227194,0.0025412405183847,0.0002620178803694,2.6231103623377897e-05,0.0814343733272571
7.0,6.0,0.025,6.95,0.025,6.950431962068966,0.1745741572413792,10.229351,30.9321878122824,0.0026336311859884,0.0002764388806631,4.99986201947117e-05,0.0443209733889874
7.0,6.0,0.025,7.38,0.025,7.380373237931036,0.1856592279310344,10.878177999999998,32.365281777514646,0.0026795923461813,0.0002776935522866,4.1845986445197977e-05,0.133412392075949
7.0,6.0,0.025,7.82,0.025,7.820850737931035,0.1970073958620689,11.542673379310344,33.87924170238814,0.0027456576033176,0.0002943402709189,4.420499597394309e-05,0.0915839482823708
7.0,6.0,0.025,8.26,0.025,8.260081686206897,0.2083246465517241,12.205391862068966,35.25119374906227,0.0028286962378119,0.0003131822923296,3.056298710218736e-05,0.0630187873661709
7.0,6.0,0.025,8.69,0.025,8.690744679310345,0.2194072403448275,12.854952586206895,36.372431309881776,0.0029260272960222,0.0003219271541997,5.02172013926526e-05,0.0717920681806282
7.0,6.0,0.025,9.13,0.025,9.130839151724135,0.230716568275862,13.518489827586208,37.6323059171885,0.0029935007046709,0.0003322066705891,3.41955992938934e-05,0.080644655887073
7.0,6.0,0.025,9.56,0.025,9.560318393103447,0.2417876710344827,14.166434620689657,38.56853781420364,0.00308649998151,0.0003424277436625,4.8160658603393e-05,0.1084074368607066
7.0,6.0,0.025,10.0,0.025,9.99858197586207,0.2530580144827586,14.827266517241378,40.26263848004557,0.0031834065388436,0.0003454956892105,4.927492247372554e-05,0.1457394309952578
7.0,6.0,0.03,1.19,0.03,1.191159651724138,0.0278868562068965,1.364414375862069,5.299071252400576,0.0050685538775068,0.0001514555021113,6.3001750197008e-05,0.0149438699418333
7.0,6.0,0.03,1.52,0.03,1.5190691344827585,0.0388693380344827,1.9135497413793103,7.0606785451328715,0.0037260127666822,0.0001555780913098,4.7669763570950514e-05,0.0205222274416872
7.0,6.0,0.03,1.54,0.03,1.5399964689655177,0.0395518924137931,1.946726882758621,7.1096690080207186,0.0038068548873342,0.0001582597755652,4.605072468325365e-05,0.0238013315817591
7.0,6.0,0.03,2.73,0.03,2.730296579310345,0.0775985588275862,3.79444145862069,12.196393714471856,0.0027880532639596,0.0002025256858442,3.458685361634038e-05,0.0094944585379944
7.0,6.0,0.03,3.94,0.03,3.940259668965517,0.1156957258620689,5.635849331034482,16.744986801637577,0.0025823570795511,0.0002422726912736,3.08972537959968e-05,0.0400604289645296
7.0,6.0,0.03,5.15,0.03,5.15019688275862,0.1535803362068965,7.468805272413793,20.235554972858967,0.0026256576646301,0.0002928615637969,2.982231381380239e-05,0.070484613963905
7.0,6.0,0.03,6.37,0.03,6.369971027586206,0.1916595155172413,9.313701917241378,23.97926220822386,0.0027133115914451,0.0003382345742482,2.9046834099502696e-05,0.105622479109903
7.0,6.0,0.03,7.58,0.03,7.579635565517242,0.2293053017241379,11.141349551724138,27.634560862547335,0.0029459589649256,0.0003852544291255,5.00755456935841e-05,0.0593355309157699
7.0,6.0,0.03,8.79,0.03,8.790500072413794,0.266956664137931,12.970098655172412,30.42148871003178,0.0032594411220341,0.0004222592461335,2.681658198715186e-05,0.0696362323033217
7.0,6.0,0.03,10.0,0.03,9.999401286206895,0.3044797796551723,14.795203310344824,33.817981931659126,0.0035748161473311,0.0004747218383445,5.095913685205509e-05,0.0751836407351146
7.0,6.0,0.034333,1.51,0.034333,1.510187127586207,0.0430451631724137,1.8448271862068968,6.036682483011448,0.004033916795062,0.0001920931107292,5.261639948156732e-05,0.0195246545136017
7.0,6.0,0.036876,1.8400000000000003,0.036876,1.8400975965517243,0.0589403344137931,2.344215872413793,6.858326116516965,0.0037441053842877,0.0002310191323805,4.8748719632220853e-05,0.0155110936045555
7.0,6.0,0.036981,1.53,0.036981,1.5297364275862069,0.0464644293103448,1.8448553620689652,5.701443924791554,0.0041937665264578,0.000209533268924,5.418950251366945e-05,0.0183036197304099
7.0,6.0,0.04,1.34,0.04,1.3395321344827589,0.0406796491034482,1.4832418344827587,4.516674480193178,0.0054298724314148,0.0002393056437788,7.321249333018085e-05,0.0098153279509257
7.0,6.0,0.04,1.6,0.04,1.599728172413793,0.0524984354137931,1.9221853758620688,5.5311123508968,0.004463408204755,0.0002500224029237,5.657430561660421e-05,0.0112206437622183
7.0,6.0,0.04,2.8,0.04,2.800120296551724,0.1046581424137929,3.802853327586207,9.3441539790952,0.0032219173717714,0.0003129310709814,4.1279922585413985e-05,0.018606738352921
7.0,6.0,0.04,4.0,0.04,4.0001030551724135,0.1557896931034482,5.636523396551723,12.576642107095662,0.0029557422513397,0.0003869621537987,3.705548995974968e-05,0.0437165092719407
7.0,6.0,0.04,5.2,0.04,5.199494382758621,0.2065804258620688,7.459419210344828,15.36875108714707,0.0029577175197978,0.0004551259237143,3.4488784613416514e-05,0.0221535184943835
7.0,6.0,0.04,6.4,0.04,6.399663006896552,0.2571756837931034,9.279651044827586,17.883716985755616,0.0031598230232742,0.0005325115895229,3.271825735597854e-05,0.0413971311285362
7.0,6.0,0.04,7.6,0.04,7.600183010344827,0.3076547017241379,11.09824151724138,20.201776222906997,0.0034177040246587,0.0006040636081584,5.018532105879916e-05,0.0682404234726073
7.0,6.0,0.04,8.8,0.04,8.799379220689655,0.3579413603448276,12.91356448275862,22.735236181589983,0.0037519502041164,0.0006559238524296,4.977259129675667e-05,0.0423166199569494
7.0,6.0,0.04,10.0,0.04,10.000179410344826,0.4082275137931034,14.73042348275862,25.020904417466816,0.0040554422142156,0.0007204027792486,6.174093841473931e-05,0.0570022818929077
7.0,6.0,0.04449,1.78,0.04449,1.779760703448276,0.0659771346206896,2.1618646517241378,5.523605658921237,0.0042324379008642,0.0002981432842073,5.861971103089407e-05,0.0149719860736917
7.0,6.0,0.05,1.3,0.05,1.2998003206896551,0.0441856903103448,1.2584536724137931,3.4752496002573023,0.0082921061886426,0.0003816354567852,0.0001405279907193,0.0159774788767634
7.0,6.0,0.05,1.5,0.05,1.5002102816091951,0.0563843536436781,1.6315116666666667,4.122983386565924,0.0054978540569495,0.0003499122193262,8.128492325356342e-05,0.0173021887696753
7.0,6.0,0.05,1.7,0.05,1.70015278045977,0.0678670720689654,1.9681722620689657,4.693123983945446,0.004798506752119,0.0003537299554036,6.676568094387453e-05,0.0123116322530092
7.0,6.0,0.05,1.8,0.05,1.7999303620689655,0.0735187871264367,2.1314892655172413,4.9450534629957925,0.0045518265484624,0.0003635554022619,6.382324804836168e-05,0.0233657203463624
7.0,6.0,0.05,1.9,0.05,1.8997190379310347,0.0791181721954022,2.2929268298850576,5.224709364586777,0.0043009972823842,0.0003690050376991,6.0728695849193125e-05,0.046215197447926
7.0,6.0,0.05,2.0,0.05,2.0000964781609194,0.0847049142643677,2.4532143793103445,5.504866728690759,0.004278256623804,0.0003724025174911,5.8459413399537825e-05,0.0393062280189059
7.0,6.0,0.05,2.03,0.05,2.0303515758620687,0.0863867144827586,2.5014080999999995,5.601162586171317,0.0042294644752741,0.0003832829511184,5.762947089668839e-05,0.0153260148945856
7.0,6.0,0.05,2.4,0.05,2.4001813471264364,0.1068195781609195,3.0836728804597704,6.534147164074548,0.0037933669113174,0.0004081606818385,5.1084878244362706e-05,0.0268180369222936
7.0,6.0,0.05,2.8,0.05,2.799746429885057,0.1286610589655172,3.7041122045977017,7.47346333311955,0.0034699209228677,0.0004405749777348,4.7585849493206504e-05,0.0339522937154786
7.0,6.0,0.05,3.8,0.05,3.7998300310344826,0.1828308079310344,5.240755133333334,9.59291651152224,0.0033028594036367,0.0005215409403691,4.303143070572819e-05,0.0322428804288185
7.0,6.0,0.05,4.6,0.05,4.600147373563218,0.2258564531034482,6.4626250160919545,11.131638171790248,0.003256959363528,0.0005976814867323,4.037129666390314e-05,0.0876535563171725
7.0,6.0,0.05,5.3,0.05,5.300163980459771,0.2633620409195402,7.5290254183908045,12.423404406548231,0.003317454865838,0.000639413017504,3.958960561831195e-05,0.0639883271089462
7.0,6.0,0.05,6.0,0.05,6.000733551724138,0.3008123626436781,8.594664555172415,13.59006107113857,0.0033791693610116,0.0006983313090401,3.87743966227297e-05,0.0517614034888812
7.0,6.0,0.05,7.2,0.05,7.1998879229885056,0.364687818045977,10.416518252873564,15.682027881303746,0.0036921544757783,0.0007865421224189,4.5197785894820854e-05,0.0432796664050336
7.0,6.0,0.05,10.0,0.05,10.000720018390805,0.5132176708045977,14.666023448275858,19.99575379975433,0.0044428534895065,0.0009905136901392,7.42815361728977e-05,0.0996931223558025
7.0,6.0,0.051726,1.92,0.051726,1.9198205689655172,0.0824674338275862,2.306029334482759,5.128345409246278,0.0044994535240297,0.0003999446678664,6.16637656184521e-05,0.0121222039290494
7.0,6.0,0.056257,1.6599999999999997,0.056257,1.6597014413793103,0.0714221026551724,1.8273419482758624,4.106574567839727,0.0053161966091085,0.0004224243808627,8.032508166737634e-05,0.0148117586085691
7.0,6.0,0.059272,1.6599999999999997,0.059272,1.6601625793103447,0.0740881457931034,1.792171748275862,3.855386732987726,0.0053240576403171,0.0004690671129449,8.606982781968612e-05,0.0086643639752412
7.0,6.0,0.06,1.69,0.06,1.6899378827586204,0.0767889049310344,1.8339802172413795,3.9235225430392617,0.0053833484913848,0.0004828033480772,8.018296415004256e-05,0.005875358326345
7.0,6.0,0.06,2.0,0.06,2.0003545620689653,0.098209534275862,2.344893293103448,4.601778400429312,0.0047537764201875,0.0005002605399399,6.975206389848808e-05,0.0137640174176159
7.0,6.0,0.06,2.42,0.06,2.419521531034482,0.12648674,3.012151210344828,5.443436649984161,0.0040502139251737,0.0005412966973005,5.807909253660735e-05,0.0125636013014115
7.0,6.0,0.06,2.84,0.06,2.8405491724137932,0.15460864,3.669792396551723,6.253631087390975,0.0038581444750742,0.0005781131958801,5.4075834877852005e-05,0.0091411323218808
7.0,6.0,0.06,3.2599999999999993,0.06,3.260344968965518,0.1823915048275862,4.319550051724137,7.030333302720457,0.003731859316155,0.0006327294027027,4.972394383324987e-05,0.0219321857567798
7.0,6.0,0.06,3.6800000000000006,0.06,3.6797628137931033,0.2100119834482758,4.965580996551724,7.71677979034326,0.0035727384889271,0.0006920983843204,4.6640944507585954e-05,0.015598299090742
7.0,6.0,0.06,4.1,0.06,4.100177993103448,0.2375896675862069,5.611030506896552,8.439168579215924,0.0035349543538068,0.000725086053713,4.493049656122649e-05,0.0201280667813629
7.0,6.0,0.06,4.52,0.06,4.519735734482758,0.2650556458620689,6.253646403448275,9.15433344401946,0.0036081967040101,0.0007596761812865,4.413121316809475e-05,0.0398697151802159
7.0,6.0,0.06,4.94,0.06,4.939896934482759,0.29249755,6.896002131034481,9.806266480536006,0.0036089135295252,0.0008049169027512,4.243547221533111e-05,0.0345574600431873
7.0,6.0,0.06,5.37,0.06,5.369564541379311,0.3204481386206896,7.552167151724137,10.441039267108213,0.0035927061660723,0.0008459784561173,4.231598656129417e-05,0.0279586346848718
7.0,6.0,0.06,5.79,0.06,5.7898885931034485,0.3478030793103448,8.193384386206898,10.948610468527567,0.0036602519370658,0.0009015164300589,4.0572853183057105e-05,0.0261009886551429
7.0,6.0,0.06,6.21,0.06,6.209853834482758,0.3750159927586206,8.83341720689655,11.531895378140597,0.0038323308798425,0.0009382808104272,4.075171485419571e-05,0.034173425101869
7.0,6.0,0.06,6.63,0.06,6.629583079310345,0.402179074137931,9.472947179310344,12.182366745507537,0.003827167144026,0.0010008446158991,3.947712214732741e-05,0.0189736302864202
7.0,6.0,0.06,7.05,0.06,7.050952089655172,0.4294647886206896,10.114636620689652,12.75865372557297,0.0040177819283226,0.0010419238781501,5.1640499676368824e-05,0.0315084997969807
7.0,6.0,0.06,7.470000000000001,0.06,7.470286506896552,0.45653736,10.752886034482756,13.314568543873182,0.0041416166052003,0.0010796489771303,4.6485286636142616e-05,0.0228545218878518
7.0,6.0,0.06,7.889999999999999,0.06,7.890226693103449,0.483641647586207,11.391930517241375,13.853954430727478,0.004176001823973,0.0010816211019992,4.9590333245465055e-05,0.0099711705814251
7.0,6.0,0.06,8.31,0.06,8.309851768965517,0.5106608803448276,12.030283275862066,14.418968334871687,0.0043946599123431,0.0011587779692509,4.955434127283222e-05,0.0256433974313927
7.0,6.0,0.06,8.74,0.06,8.740777948275863,0.5384418644827587,12.685543,14.783579101516889,0.0045245707829587,0.0012120094870942,5.8931207374057205e-05,0.0302582482303328
7.0,6.0,0.06,9.16,0.06,9.160218765517245,0.5654169496551724,13.323270137931033,15.457765196533412,0.0046594883695906,0.0012447821234622,5.303465848743624e-05,0.0284193334658499
7.0,6.0,0.06,9.58,0.06,9.580231275862069,0.5923937879310345,13.96165568965517,15.91739989860181,0.0047334704707269,0.0012738638997584,6.818021057507813e-05,0.026469700581554
7.0,6.0,0.06,10.0,0.06,9.9979696,0.6192733734482758,14.596765586206896,16.547441164421592,0.0049851964413118,0.001349469368273,8.340276078430644e-05,0.0292851895254344
7.0,6.0,0.064069,1.6800000000000002,0.064069,1.679923668965517,0.0795227678620689,1.768782548275862,3.6031094134492094,0.0058653926756116,0.0005302022232104,9.245654422660911e-05,0.0091157966300229
7.0,6.0,0.072752,1.8400000000000003,0.072752,1.8399731827586208,0.1001251594827586,1.9405378413793104,3.451100633690649,0.0056889611318126,0.0006437180013378,9.293365022465336e-05,0.0135404217670362
7.0,6.0,0.08,1.65,0.08,1.650112634482759,0.0880363293103448,1.5230720827586206,2.8401544765927893,0.0073135616083139,0.0007647084593302,0.0001304848338786,0.008765278625643
7.0,6.0,0.083071,2.04,0.083071,2.0399482689655173,0.1291448824137931,2.1620353,3.396906552894073,0.0055087592801425,0.0008132652388412,8.82410989777986e-05,0.0070776970497756
7.0,6.0,0.083071,2.12,0.083071,2.1198788551724137,0.1369940227586207,2.293430779310345,3.487230168240412,0.0055415172456322,0.0008327156085679,8.834541080567486e-05,0.0044882470094597
7.0,6.0,0.08798,1.78,0.08798,1.7788390931034477,0.1065187365517241,1.661907672413793,2.777126790324924,0.0069020840000885,0.0008910837688491,0.0001235791811044,0.0074539640588233
7.0,6.0,0.1,1.7,0.1,1.6999874436781608,0.1036614223103447,1.3702935091954025,2.349522090596324,0.008686030761166,0.0011519647889869,0.0001912419189729,0.0104747028155854
7.0,6.0,0.1,1.8400000000000003,0.1,1.840121548275862,0.1216853275862069,1.633233227586207,2.5676609542267386,0.0073344619124209,0.0011052726617024,0.0001414403678059,0.0082178917103674
7.0,6.0,0.1,1.9,0.1,1.899819009195402,0.1291822447126436,1.739417867816092,2.61858873973302,0.0068589426484514,0.0011207662061733,0.0001295379034448,0.0085121972656371
7.0,6.0,0.1,2.0,0.1,1.9999941,0.1416269390804597,1.9133037850574717,2.758417190109967,0.0065245152633434,0.0011310241964126,0.000117320974997,0.0095121813549854
7.0,6.0,0.1,2.03,0.1,2.029222672413793,0.1452520586206896,1.9635301689655171,2.799979433443126,0.0063070404816672,0.001114092063174,0.0001142520968622,0.0053074857511455
